Date;Pays;Filière;Valeur (TWh)
2020-10;"Italie";"Consommation brute";23,572913
2020-11;"Italie";"Consommation brute";23,063205
2020-12;"Italie";"Consommation brute";23,852155
2021-01;"Italie";"Consommation brute";24,84348
2021-02;"Italie";"Consommation brute";22,540738
2021-03;"Italie";"Consommation brute";23,991373
2021-04;"Italie";"Consommation brute";21,85465
2021-05;"Italie";"Consommation brute";21,925247
2021-06;"Italie";"Consommation brute";24,627532
2021-07;"Italie";"Consommation brute";27,596245
2021-08;"Italie";"Consommation brute";24,288242
2021-09;"Italie";"Consommation brute";24,416474
2021-10;"Italie";"Consommation brute";23,868243
2021-11;"Italie";"Consommation brute";24,182539
2021-12;"Italie";"Consommation brute";25,157485
2022-01;"Italie";"Consommation brute";25,059561
2022-02;"Italie";"Consommation brute";23,131238
2022-03;"Italie";"Consommation brute";24,906569
2022-04;"Italie";"Consommation brute";21,91542
2022-05;"Italie";"Consommation brute";23,321009
2022-06;"Italie";"Consommation brute";25,406215
2022-07;"Italie";"Consommation brute";28,257849
2022-08;"Italie";"Consommation brute";23,531471
2022-09;"Italie";"Consommation brute";23,341244
2022-10;"Italie";"Consommation brute";22,122683
2022-11;"Italie";"Consommation brute";22,523601
2022-12;"Italie";"Consommation brute";22,727558
2023-01;"Italie";"Consommation brute";23,819692
2023-02;"Italie";"Consommation brute";22,627295
2023-03;"Italie";"Consommation brute";23,463565
2023-04;"Italie";"Consommation brute";20,667878
2023-05;"Italie";"Consommation brute";21,587382
2023-06;"Italie";"Consommation brute";22,573035
2023-07;"Italie";"Consommation brute";26,964786
2023-08;"Italie";"Consommation brute";22,841425
2023-09;"Italie";"Consommation brute";23,275198
2023-10;"Italie";"Consommation brute";23,041944
2023-11;"Italie";"Consommation brute";22,586546
2023-12;"Italie";"Consommation brute";22,690801
2024-01;"Italie";"Consommation brute";24,209484
2024-02;"Italie";"Consommation brute";22,797949
2024-03;"Italie";"Consommation brute";22,920281
2024-04;"Italie";"Consommation brute";20,594146
2024-05;"Italie";"Consommation brute";21,652433
2024-06;"Italie";"Consommation brute";22,532012
2024-07;"Italie";"Consommation brute";27,929871
2024-08;"Italie";"Consommation brute";24,789303
2024-09;"Italie";"Consommation brute";22,862156
2024-10;"Italie";"Consommation brute";22,817085
2024-11;"Italie";"Consommation brute";22,599703
2024-12;"Italie";"Consommation brute";23,370551
2025-01;"Italie";"Consommation brute";24,53612125
2025-02;"Italie";"Consommation brute";22,41440825
2025-03;"Italie";"Consommation brute";22,831395
2025-04;"Italie";"Consommation brute";20,470967
2025-05;"Italie";"Consommation brute";21,125666
2025-06;"Italie";"Consommation brute";24,4432495
2025-07;"Italie";"Consommation brute";26,6688055
2025-08;"Italie";"Consommation brute";22,14600775
2025-09;"Italie";"Consommation brute";23,0197765
2025-10;"Italie";"Consommation brute";22,555793
2025-11;"Italie";"Consommation brute";22,943276
2016-01;"Lituanie";"Consommation brute";1,069077
2016-02;"Lituanie";"Consommation brute";0,911547
2016-03;"Lituanie";"Consommation brute";0,958269
2016-04;"Lituanie";"Consommation brute";0,879115
2016-05;"Lituanie";"Consommation brute";0,878869
2016-06;"Lituanie";"Consommation brute";0,8452
2016-07;"Lituanie";"Consommation brute";0,859424
2016-08;"Lituanie";"Consommation brute";0,898422
2016-09;"Lituanie";"Consommation brute";0,876457
2016-10;"Lituanie";"Consommation brute";0,958496
2016-11;"Lituanie";"Consommation brute";0,986785
2016-12;"Lituanie";"Consommation brute";1,0217803399658
2017-01;"Lituanie";"Consommation brute";1,099091619873
2017-02;"Lituanie";"Consommation brute";0,97293748858643
2017-03;"Lituanie";"Consommation brute";1,0036273581543
2017-04;"Lituanie";"Consommation brute";0,92139023980713
2017-05;"Lituanie";"Consommation brute";0,92745614074707
2017-06;"Lituanie";"Consommation brute";0,88164971069336
2017-07;"Lituanie";"Consommation brute";0,88910549987793
2017-08;"Lituanie";"Consommation brute";0,9470379598999
2017-09;"Lituanie";"Consommation brute";0,94215154101563
2017-10;"Lituanie";"Consommation brute";1,027848508728
2017-11;"Lituanie";"Consommation brute";1,0369775396118
2017-12;"Lituanie";"Consommation brute";1,0318769901733
2018-01;"Lituanie";"Consommation brute";1,1235869788208
2018-02;"Lituanie";"Consommation brute";1,0314757207031
2018-03;"Lituanie";"Consommation brute";1,1036809215698
2018-04;"Lituanie";"Consommation brute";0,91223007128906
2018-05;"Lituanie";"Consommation brute";0,96205838879395
2018-06;"Lituanie";"Consommation brute";0,92287594067383
2018-07;"Lituanie";"Consommation brute";0,95923424951172
2018-08;"Lituanie";"Consommation brute";0,97303616931152
2018-09;"Lituanie";"Consommation brute";0,93632940026856
2018-10;"Lituanie";"Consommation brute";1,0331918776245
2018-11;"Lituanie";"Consommation brute";1,0670324989624
2018-12;"Lituanie";"Consommation brute";1,1254875187988
2019-01;"Lituanie";"Consommation brute";1,1735149294434
2019-02;"Lituanie";"Consommation brute";0,99677214770508
2019-03;"Lituanie";"Consommation brute";1,0573296005249
2019-04;"Lituanie";"Consommation brute";0,96835267993164
2019-05;"Lituanie";"Consommation brute";0,98622407910156
2019-06;"Lituanie";"Consommation brute";0,95970368988037
2019-07;"Lituanie";"Consommation brute";0,9502748012085
2019-08;"Lituanie";"Consommation brute";0,96069094885254
2019-09;"Lituanie";"Consommation brute";0,95064351116943
2019-10;"Lituanie";"Consommation brute";1,0304502595825
2019-11;"Lituanie";"Consommation brute";1,0521497908325
2019-12;"Lituanie";"Consommation brute";1,0880793987427
2020-01;"Lituanie";"Consommation brute";1,1045552528076
2020-02;"Lituanie";"Consommation brute";1,0249025585937
2020-03;"Lituanie";"Consommation brute";1,0197522393188
2020-04;"Lituanie";"Consommation brute";0,87438843005371
2020-05;"Lituanie";"Consommation brute";0,89985684887695
2020-06;"Lituanie";"Consommation brute";0,90834029888916
2020-07;"Lituanie";"Consommation brute";0,92556463922119
2020-08;"Lituanie";"Consommation brute";0,95687336071777
2020-09;"Lituanie";"Consommation brute";0,94880539007568
2020-10;"Lituanie";"Consommation brute";1,0183921911621
2020-11;"Lituanie";"Consommation brute";1,0484378600464
2020-12;"Lituanie";"Consommation brute";1,1125380200806
2021-01;"Lituanie";"Consommation brute";1,1409182589111
2021-02;"Lituanie";"Consommation brute";1,0679074196777
2021-03;"Lituanie";"Consommation brute";1,0575908392334
2021-04;"Lituanie";"Consommation brute";0,93124977026367
2021-05;"Lituanie";"Consommation brute";0,94629915008545
2021-06;"Lituanie";"Consommation brute";0,94161123077393
2021-07;"Lituanie";"Consommation brute";0,99240513916016
2021-08;"Lituanie";"Consommation brute";0,96099674963379
2021-09;"Lituanie";"Consommation brute";0,9850229017334
2021-10;"Lituanie";"Consommation brute";1,040398899292
2021-11;"Lituanie";"Consommation brute";1,0748888206787
2021-12;"Lituanie";"Consommation brute";1,2348882987061
2022-01;"Lituanie";"Consommation brute";1,1869250604248
2022-02;"Lituanie";"Consommation brute";1,04950515979
2022-03;"Lituanie";"Consommation brute";1,1356544086914
2022-04;"Lituanie";"Consommation brute";1,0060876412354
2022-05;"Lituanie";"Consommation brute";0,93136498297119
2022-06;"Lituanie";"Consommation brute";0,90635422998047
2022-07;"Lituanie";"Consommation brute";0,9775689708252
2022-08;"Lituanie";"Consommation brute";1,0086788492432
2022-09;"Lituanie";"Consommation brute";0,89618458978271
2022-10;"Lituanie";"Consommation brute";0,94087112994385
2022-11;"Lituanie";"Consommation brute";1,0077016390991
2022-12;"Lituanie";"Consommation brute";1,1229386289673
2023-01;"Lituanie";"Consommation brute";1,0880882402344
2023-02;"Lituanie";"Consommation brute";0,96907034802246
2023-03;"Lituanie";"Consommation brute";1,0295905491943
2023-04;"Lituanie";"Consommation brute";0,90237181896973
2023-05;"Lituanie";"Consommation brute";0,89871545935059
2023-06;"Lituanie";"Consommation brute";0,87745855078125
2023-07;"Lituanie";"Consommation brute";0,88512943048096
2023-08;"Lituanie";"Consommation brute";0,94306937927246
2023-09;"Lituanie";"Consommation brute";0,89851781091309
2023-10;"Lituanie";"Consommation brute";1,0166887200317
2023-11;"Lituanie";"Consommation brute";1,0730803221436
2023-12;"Lituanie";"Consommation brute";1,1355440891724
2024-01;"Lituanie";"Consommation brute";1,2205399794922
2024-02;"Lituanie";"Consommation brute";1,0283929994507
2024-03;"Lituanie";"Consommation brute";1,0151444506836
2024-04;"Lituanie";"Consommation brute";0,95307860040283
2024-05;"Lituanie";"Consommation brute";0,89862540087891
2024-06;"Lituanie";"Consommation brute";0,91298153985596
2024-07;"Lituanie";"Consommation brute";0,97873350061035
2024-08;"Lituanie";"Consommation brute";0,95911527075195
2024-09;"Lituanie";"Consommation brute";0,93223893164062
2024-10;"Lituanie";"Consommation brute";1,0219300604248
2024-11;"Lituanie";"Consommation brute";1,0876338230591
2024-12;"Lituanie";"Consommation brute";1,133331951355
2025-01;"Lituanie";"Consommation brute";1,1406171394348
2025-02;"Lituanie";"Consommation brute";1,0346710301514
2025-03;"Lituanie";"Consommation brute";1,0009667985992
2025-04;"Lituanie";"Consommation brute";0,89271344496155
2025-05;"Lituanie";"Consommation brute";0,9222944082489
2025-06;"Lituanie";"Consommation brute";0,85818925064087
2025-07;"Lituanie";"Consommation brute";0,91319873217773
2025-08;"Lituanie";"Consommation brute";0,85971111001587
2025-09;"Lituanie";"Consommation brute";0,89624735981751
2025-10;"Lituanie";"Consommation brute";1,005956137619
2025-11;"Lituanie";"Consommation brute";1,1052854257355
2016-01;"Lettonie";"Consommation brute";0,722652
2016-02;"Lettonie";"Consommation brute";0,618788
2016-03;"Lettonie";"Consommation brute";0,639307
2016-04;"Lettonie";"Consommation brute";0,574926
2016-05;"Lettonie";"Consommation brute";0,556129
2016-06;"Lettonie";"Consommation brute";0,525179
2016-07;"Lettonie";"Consommation brute";0,540403
2016-08;"Lettonie";"Consommation brute";0,557365
2016-09;"Lettonie";"Consommation brute";0,549502
2016-10;"Lettonie";"Consommation brute";0,614423
2016-11;"Lettonie";"Consommation brute";0,64533
2016-12;"Lettonie";"Consommation brute";0,663357
2017-01;"Lettonie";"Consommation brute";0,693059
2017-02;"Lettonie";"Consommation brute";0,620038
2017-03;"Lettonie";"Consommation brute";0,643673
2017-04;"Lettonie";"Consommation brute";0,575191
2017-05;"Lettonie";"Consommation brute";0,566758
2017-06;"Lettonie";"Consommation brute";0,524515
2017-07;"Lettonie";"Consommation brute";0,536157
2017-08;"Lettonie";"Consommation brute";0,567107
2017-09;"Lettonie";"Consommation brute";0,56541
2017-10;"Lettonie";"Consommation brute";0,630939
2017-11;"Lettonie";"Consommation brute";0,638838
2017-12;"Lettonie";"Consommation brute";0,658738
2018-01;"Lettonie";"Consommation brute";0,691766
2018-02;"Lettonie";"Consommation brute";0,644783
2018-03;"Lettonie";"Consommation brute";0,675428
2018-04;"Lettonie";"Consommation brute";0,577337
2018-05;"Lettonie";"Consommation brute";0,569883
2018-06;"Lettonie";"Consommation brute";0,541642
2018-07;"Lettonie";"Consommation brute";0,569633
2018-08;"Lettonie";"Consommation brute";0,583812
2018-09;"Lettonie";"Consommation brute";0,554635
2018-10;"Lettonie";"Consommation brute";0,620253
2018-11;"Lettonie";"Consommation brute";0,637465
2018-12;"Lettonie";"Consommation brute";0,678112
2019-01;"Lettonie";"Consommation brute";0,697044
2019-02;"Lettonie";"Consommation brute";0,61069
2019-03;"Lettonie";"Consommation brute";0,643733
2019-04;"Lettonie";"Consommation brute";0,57746
2019-05;"Lettonie";"Consommation brute";0,579072
2019-06;"Lettonie";"Consommation brute";0,551718
2019-07;"Lettonie";"Consommation brute";0,551992
2019-08;"Lettonie";"Consommation brute";0,575689
2019-09;"Lettonie";"Consommation brute";0,562172
2019-10;"Lettonie";"Consommation brute";0,610809
2019-11;"Lettonie";"Consommation brute";0,622132
2019-12;"Lettonie";"Consommation brute";0,643835
2020-01;"Lettonie";"Consommation brute";0,655237
2020-02;"Lettonie";"Consommation brute";0,614147
2020-03;"Lettonie";"Consommation brute";0,626574
2020-04;"Lettonie";"Consommation brute";0,553084
2020-05;"Lettonie";"Consommation brute";0,547452
2020-06;"Lettonie";"Consommation brute";0,527454
2020-07;"Lettonie";"Consommation brute";0,545436
2020-08;"Lettonie";"Consommation brute";0,561759
2020-09;"Lettonie";"Consommation brute";0,558471
2020-10;"Lettonie";"Consommation brute";0,610108
2020-11;"Lettonie";"Consommation brute";0,606137
2020-12;"Lettonie";"Consommation brute";0,653207
2021-01;"Lettonie";"Consommation brute";0,662118
2021-02;"Lettonie";"Consommation brute";0,623709
2021-03;"Lettonie";"Consommation brute";0,639804
2021-04;"Lettonie";"Consommation brute";0,576363
2021-05;"Lettonie";"Consommation brute";0,572545
2021-06;"Lettonie";"Consommation brute";0,551894
2021-07;"Lettonie";"Consommation brute";0,593705
2021-08;"Lettonie";"Consommation brute";0,576396
2021-09;"Lettonie";"Consommation brute";0,583741
2021-10;"Lettonie";"Consommation brute";0,606204
2021-11;"Lettonie";"Consommation brute";0,621373
2021-12;"Lettonie";"Consommation brute";0,70412
2022-01;"Lettonie";"Consommation brute";0,671032
2022-02;"Lettonie";"Consommation brute";0,604005
2022-03;"Lettonie";"Consommation brute";0,641611
2022-04;"Lettonie";"Consommation brute";0,560336
2022-05;"Lettonie";"Consommation brute";0,55081
2022-06;"Lettonie";"Consommation brute";0,511927
2022-07;"Lettonie";"Consommation brute";0,519361
2022-08;"Lettonie";"Consommation brute";0,543012
2022-09;"Lettonie";"Consommation brute";0,50199
2022-10;"Lettonie";"Consommation brute";0,540747
2022-11;"Lettonie";"Consommation brute";0,554399
2022-12;"Lettonie";"Consommation brute";0,613238
2023-01;"Lettonie";"Consommation brute";0,608767
2023-02;"Lettonie";"Consommation brute";0,551449
2023-03;"Lettonie";"Consommation brute";0,584727
2023-04;"Lettonie";"Consommation brute";0,505404
2023-05;"Lettonie";"Consommation brute";0,4929
2023-06;"Lettonie";"Consommation brute";0,469935
2023-07;"Lettonie";"Consommation brute";0,474607
2023-08;"Lettonie";"Consommation brute";0,514392
2023-09;"Lettonie";"Consommation brute";0,478832
2023-10;"Lettonie";"Consommation brute";0,564282
2023-11;"Lettonie";"Consommation brute";0,585773
2023-12;"Lettonie";"Consommation brute";0,637442
2024-01;"Lettonie";"Consommation brute";0,696142
2024-02;"Lettonie";"Consommation brute";0,611077
2024-03;"Lettonie";"Consommation brute";0,59831
2024-04;"Lettonie";"Consommation brute";0,55742
2024-05;"Lettonie";"Consommation brute";0,536992
2024-06;"Lettonie";"Consommation brute";0,507653
2024-07;"Lettonie";"Consommation brute";0,541635
2024-08;"Lettonie";"Consommation brute";0,54607662994385
2024-09;"Lettonie";"Consommation brute";0,52682111929321
2024-10;"Lettonie";"Consommation brute";0,5951824196167
2024-11;"Lettonie";"Consommation brute";0,61708094995117
2024-12;"Lettonie";"Consommation brute";0,64549353015137
2025-01;"Lettonie";"Consommation brute";0,65538310040283
2025-02;"Lettonie";"Consommation brute";0,62104055072022
2025-03;"Lettonie";"Consommation brute";0,6226495302124
2025-04;"Lettonie";"Consommation brute";0,56316241046143
2025-05;"Lettonie";"Consommation brute";0,56269386022949
2025-06;"Lettonie";"Consommation brute";0,51906537985229
2025-07;"Lettonie";"Consommation brute";0,56250920947266
2025-08;"Lettonie";"Consommation brute";0,56650023803711
2025-09;"Lettonie";"Consommation brute";0,56473791046143
2025-10;"Lettonie";"Consommation brute";0,63318014233398
2025-11;"Lettonie";"Consommation brute";0,62748
2016-01;"Pays-Bas";"Consommation brute";10,28014525
2016-02;"Pays-Bas";"Consommation brute";9,5603032949219
2016-03;"Pays-Bas";"Consommation brute";9,8330409770508
2016-04;"Pays-Bas";"Consommation brute";8,9003375
2016-05;"Pays-Bas";"Consommation brute";9,01978075
2016-06;"Pays-Bas";"Consommation brute";9,03583425
2016-07;"Pays-Bas";"Consommation brute";9,18366025
2016-08;"Pays-Bas";"Consommation brute";8,994853
2016-09;"Pays-Bas";"Consommation brute";9,211062
2016-10;"Pays-Bas";"Consommation brute";9,63791825
2016-11;"Pays-Bas";"Consommation brute";9,97698275
2016-12;"Pays-Bas";"Consommation brute";10,36980725
2017-01;"Pays-Bas";"Consommation brute";10,57765225
2017-02;"Pays-Bas";"Consommation brute";9,40111425
2017-03;"Pays-Bas";"Consommation brute";9,658309
2017-04;"Pays-Bas";"Consommation brute";8,66931275
2017-05;"Pays-Bas";"Consommation brute";9,154594
2017-06;"Pays-Bas";"Consommation brute";8,9952325
2017-07;"Pays-Bas";"Consommation brute";9,1796875
2017-08;"Pays-Bas";"Consommation brute";8,9497405
2017-09;"Pays-Bas";"Consommation brute";9,08393975
2017-10;"Pays-Bas";"Consommation brute";9,680133
2017-11;"Pays-Bas";"Consommation brute";9,97175175
2017-12;"Pays-Bas";"Consommation brute";10,51344675
2018-01;"Pays-Bas";"Consommation brute";10,58617725
2018-02;"Pays-Bas";"Consommation brute";9,4902035
2018-03;"Pays-Bas";"Consommation brute";10,086549
2018-04;"Pays-Bas";"Consommation brute";8,85984875
2018-05;"Pays-Bas";"Consommation brute";9,065177
2018-06;"Pays-Bas";"Consommation brute";8,879343
2018-07;"Pays-Bas";"Consommation brute";9,3221545
2018-08;"Pays-Bas";"Consommation brute";9,21783775
2018-09;"Pays-Bas";"Consommation brute";9,05117925
2018-10;"Pays-Bas";"Consommation brute";9,67694025
2018-11;"Pays-Bas";"Consommation brute";10,02376325
2018-12;"Pays-Bas";"Consommation brute";10,461817322754
2019-01;"Pays-Bas";"Consommation brute";10,6929547771
2019-02;"Pays-Bas";"Consommation brute";9,3971902150879
2019-03;"Pays-Bas";"Consommation brute";10,029002178467
2019-04;"Pays-Bas";"Consommation brute";8,9673293916016
2019-05;"Pays-Bas";"Consommation brute";9,0440457094727
2019-06;"Pays-Bas";"Consommation brute";8,6439857094727
2019-07;"Pays-Bas";"Consommation brute";9,1722620148926
2019-08;"Pays-Bas";"Consommation brute";9,0579103337402
2019-09;"Pays-Bas";"Consommation brute";8,9587703688965
2019-10;"Pays-Bas";"Consommation brute";9,7974714570312
2019-11;"Pays-Bas";"Consommation brute";9,9710166621094
2019-12;"Pays-Bas";"Consommation brute";10,169086439209
2020-01;"Pays-Bas";"Consommation brute";10,393438709961
2020-02;"Pays-Bas";"Consommation brute";9,5291769240723
2020-03;"Pays-Bas";"Consommation brute";9,2360397814941
2020-04;"Pays-Bas";"Consommation brute";7,8883989693604
2020-05;"Pays-Bas";"Consommation brute";8,1067346711426
2020-06;"Pays-Bas";"Consommation brute";8,2031544848633
2020-07;"Pays-Bas";"Consommation brute";8,449365027832
2020-08;"Pays-Bas";"Consommation brute";8,7902517241211
2020-09;"Pays-Bas";"Consommation brute";8,6461723981934
2020-10;"Pays-Bas";"Consommation brute";9,3361461469727
2020-11;"Pays-Bas";"Consommation brute";9,4648975749512
2020-12;"Pays-Bas";"Consommation brute";10,103412070312
2021-01;"Pays-Bas";"Consommation brute";10,120181330322
2021-02;"Pays-Bas";"Consommation brute";8,9061248596191
2021-03;"Pays-Bas";"Consommation brute";9,1803069587402
2021-04;"Pays-Bas";"Consommation brute";8,0763977064209
2021-05;"Pays-Bas";"Consommation brute";8,1414669881592
2021-06;"Pays-Bas";"Consommation brute";8,1512331856689
2021-07;"Pays-Bas";"Consommation brute";8,4659872645264
2021-08;"Pays-Bas";"Consommation brute";8,2395892818604
2021-09;"Pays-Bas";"Consommation brute";8,4944865544434
2021-10;"Pays-Bas";"Consommation brute";9,066943670166
2021-11;"Pays-Bas";"Consommation brute";9,5647023881836
2021-12;"Pays-Bas";"Consommation brute";9,9792690974121
2022-01;"Pays-Bas";"Consommation brute";9,9215716069336
2022-02;"Pays-Bas";"Consommation brute";8,5533787403564
2022-03;"Pays-Bas";"Consommation brute";8,3852900749512
2022-04;"Pays-Bas";"Consommation brute";7,8313510080566
2022-05;"Pays-Bas";"Consommation brute";7,7795427425537
2022-06;"Pays-Bas";"Consommation brute";7,5326499151611
2022-07;"Pays-Bas";"Consommation brute";7,8820068640137
2022-08;"Pays-Bas";"Consommation brute";7,8586047875977
2022-09;"Pays-Bas";"Consommation brute";7,9053067382812
2022-10;"Pays-Bas";"Consommation brute";8,2480711176758
2022-11;"Pays-Bas";"Consommation brute";8,8120776917725
2022-12;"Pays-Bas";"Consommation brute";9,6764767856445
2023-01;"Pays-Bas";"Consommation brute";9,528266479248
2023-02;"Pays-Bas";"Consommation brute";8,1287549003906
2023-03;"Pays-Bas";"Consommation brute";8,5225481894531
2023-04;"Pays-Bas";"Consommation brute";8,680062604248
2023-05;"Pays-Bas";"Consommation brute";8,7298742009277
2023-06;"Pays-Bas";"Consommation brute";8,802098314209
2023-07;"Pays-Bas";"Consommation brute";8,868307550293
2023-08;"Pays-Bas";"Consommation brute";8,8287948137207
2023-09;"Pays-Bas";"Consommation brute";9,0437442631836
2023-10;"Pays-Bas";"Consommation brute";9,6457760117188
2023-11;"Pays-Bas";"Consommation brute";10,06591567627
2023-12;"Pays-Bas";"Consommation brute";10,552311897461
2024-01;"Pays-Bas";"Consommation brute";10,962049443115
2024-02;"Pays-Bas";"Consommation brute";9,7663117387695
2024-03;"Pays-Bas";"Consommation brute";9,6592921303711
2024-04;"Pays-Bas";"Consommation brute";8,8977773828125
2024-05;"Pays-Bas";"Consommation brute";8,9201315603027
2024-06;"Pays-Bas";"Consommation brute";8,5681173742676
2024-07;"Pays-Bas";"Consommation brute";9,0845195595703
2024-08;"Pays-Bas";"Consommation brute";9,1353988137207
2024-09;"Pays-Bas";"Consommation brute";9,0690339333496
2024-10;"Pays-Bas";"Consommation brute";9,7806376137695
2024-11;"Pays-Bas";"Consommation brute";10,356773362305
2024-12;"Pays-Bas";"Consommation brute";10,845572425049
2025-01;"Pays-Bas";"Consommation brute";11,274193396973
2025-02;"Pays-Bas";"Consommation brute";9,9442539213867
2025-03;"Pays-Bas";"Consommation brute";9,6317083063965
2025-04;"Pays-Bas";"Consommation brute";8,8076668713379
2025-05;"Pays-Bas";"Consommation brute";8,9681094987793
2025-06;"Pays-Bas";"Consommation brute";8,8340235068359
2025-07;"Pays-Bas";"Consommation brute";9,2072852912598
2025-08;"Pays-Bas";"Consommation brute";9,0899302419434
2025-09;"Pays-Bas";"Consommation brute";9,2571378884277
2025-10;"Pays-Bas";"Consommation brute";10,158148364502
2025-11;"Pays-Bas";"Consommation brute";9,5815089833984
2016-01;"Norvège";"Consommation brute";15,114389803711
2016-02;"Norvège";"Consommation brute";13,152167827148
2016-03;"Norvège";"Consommation brute";12,692396328125
2016-04;"Norvège";"Consommation brute";11,017227542969
2016-05;"Norvège";"Consommation brute";9,5939808632812
2016-06;"Norvège";"Consommation brute";8,4646814179687
2016-07;"Norvège";"Consommation brute";8,0192523417969
2016-08;"Norvège";"Consommation brute";8,7103578056641
2016-09;"Norvège";"Consommation brute";8,6366841845703
2016-10;"Norvège";"Consommation brute";10,989626871094
2016-11;"Norvège";"Consommation brute";12,696154141602
2016-12;"Norvège";"Consommation brute";13,0531553125
2017-01;"Norvège";"Consommation brute";13,886466344727
2017-02;"Norvège";"Consommation brute";12,610896803711
2017-03;"Norvège";"Consommation brute";12,844808819336
2017-04;"Norvège";"Consommation brute";11,040318041992
2017-05;"Norvège";"Consommation brute";9,7589702470703
2017-06;"Norvège";"Consommation brute";8,6772732275391
2017-07;"Norvège";"Consommation brute";8,4200276669922
2017-08;"Norvège";"Consommation brute";8,9176579404297
2017-09;"Norvège";"Consommation brute";9,1783006796875
2017-10;"Norvège";"Consommation brute";10,897460363281
2017-11;"Norvège";"Consommation brute";12,611304015625
2017-12;"Norvège";"Consommation brute";14,044998091797
2018-01;"Norvège";"Consommation brute";14,516828132812
2018-02;"Norvège";"Consommation brute";13,438826177734
2018-03;"Norvège";"Consommation brute";14,174445277344
2018-04;"Norvège";"Consommation brute";11,206411874023
2018-05;"Norvège";"Consommation brute";9,4232645947266
2018-06;"Norvège";"Consommation brute";8,7066822109375
2018-07;"Norvège";"Consommation brute";8,3569377685547
2018-08;"Norvège";"Consommation brute";8,8900729638672
2018-09;"Norvège";"Consommation brute";9,4645818378906
2018-10;"Norvège";"Consommation brute";11,347084541992
2018-11;"Norvège";"Consommation brute";12,125178785156
2018-12;"Norvège";"Consommation brute";13,841197157227
2019-01;"Norvège";"Consommation brute";14,552375262695
2019-02;"Norvège";"Consommation brute";12,306984973633
2019-03;"Norvège";"Consommation brute";13,001383764648
2019-04;"Norvège";"Consommation brute";10,433344113281
2019-05;"Norvège";"Consommation brute";9,8908488359375
2019-06;"Norvège";"Consommation brute";8,7732352851563
2019-07;"Norvège";"Consommation brute";8,4981754384766
2019-08;"Norvège";"Consommation brute";8,7015848759766
2019-09;"Norvège";"Consommation brute";9,3258683271484
2019-10;"Norvège";"Consommation brute";11,399451321289
2019-11;"Norvège";"Consommation brute";13,056299990234
2019-12;"Norvège";"Consommation brute";13,53155000293
2020-01;"Norvège";"Consommation brute";13,356782370117
2020-02;"Norvège";"Consommation brute";12,788816922852
2020-03;"Norvège";"Consommation brute";13,109511745117
2020-04;"Norvège";"Consommation brute";10,988965641602
2020-05;"Norvège";"Consommation brute";10,215376311523
2020-06;"Norvège";"Consommation brute";8,5400622255859
2020-07;"Norvège";"Consommation brute";8,7732739921875
2020-08;"Norvège";"Consommation brute";9,0106053076172
2020-09;"Norvège";"Consommation brute";9,4844640908203
2020-10;"Norvège";"Consommation brute";11,1523539375
2020-11;"Norvège";"Consommation brute";11,898082754883
2020-12;"Norvège";"Consommation brute";13,544785837891
2021-01;"Norvège";"Consommation brute";15,652477541016
2021-02;"Norvège";"Consommation brute";13,920219039063
2021-03;"Norvège";"Consommation brute";13,144270764648
2021-04;"Norvège";"Consommation brute";11,607813646484
2021-05;"Norvège";"Consommation brute";10,50665665332
2021-06;"Norvège";"Consommation brute";8,8873607333984
2021-07;"Norvège";"Consommation brute";8,8009288769531
2021-08;"Norvège";"Consommation brute";9,2274999755859
2021-09;"Norvège";"Consommation brute";9,4585342255859
2021-10;"Norvège";"Consommation brute";10,951042483398
2021-11;"Norvège";"Consommation brute";12,404789820312
2021-12;"Norvège";"Consommation brute";14,347469212891
2022-01;"Norvège";"Consommation brute";13,858345749023
2022-02;"Norvège";"Consommation brute";12,541456076172
2022-03;"Norvège";"Consommation brute";12,499179131836
2022-04;"Norvège";"Consommation brute";10,976484858398
2022-05;"Norvège";"Consommation brute";9,9878781767578
2022-06;"Norvège";"Consommation brute";8,8932337314453
2022-07;"Norvège";"Consommation brute";8,8663751982422
2022-08;"Norvège";"Consommation brute";8,9868075517578
2022-09;"Norvège";"Consommation brute";9,12199740625
2022-10;"Norvège";"Consommation brute";10,517207720703
2022-11;"Norvège";"Consommation brute";11,426192984375
2022-12;"Norvège";"Consommation brute";13,933614647461
2023-01;"Norvège";"Consommation brute";13,647732631836
2023-02;"Norvège";"Consommation brute";11,969613814453
2023-03;"Norvège";"Consommation brute";13,415330337891
2023-04;"Norvège";"Consommation brute";10,815230589844
2023-05;"Norvège";"Consommation brute";9,699378703125
2023-06;"Norvège";"Consommation brute";8,6278263271484
2023-07;"Norvège";"Consommation brute";8,5556026552734
2023-08;"Norvège";"Consommation brute";9,0296695419922
2023-09;"Norvège";"Consommation brute";8,9880957451172
2023-10;"Norvège";"Consommation brute";11,610073833008
2023-11;"Norvège";"Consommation brute";13,342823374023
2023-12;"Norvège";"Consommation brute";14,791111371094
2024-01;"Norvège";"Consommation brute";15,408324614258
2024-02;"Norvège";"Consommation brute";13,41325552832
2024-03;"Norvège";"Consommation brute";12,823188097656
2024-04;"Norvège";"Consommation brute";11,305629152344
2024-05;"Norvège";"Consommation brute";9,3809813603516
2024-06;"Norvège";"Consommation brute";9,0528534287109
2024-07;"Norvège";"Consommation brute";8,8662747929687
2024-08;"Norvège";"Consommation brute";9,2631496826172
