Date;Pays;Filière;Valeur (Mt)
2020-01;"République tchèque";"Charbon";3,21108459718
2020-02;"République tchèque";"Charbon";2,63638252537
2020-03;"République tchèque";"Charbon";2,53903101193
2020-04;"République tchèque";"Charbon";1,80369249754
2020-05;"République tchèque";"Charbon";1,50190255056
2020-06;"République tchèque";"Charbon";1,64691851148
2020-07;"République tchèque";"Charbon";1,4156677722
2020-08;"République tchèque";"Charbon";1,77172574169
2020-09;"République tchèque";"Charbon";2,11480543383
2020-10;"République tchèque";"Charbon";2,45607214741
2020-11;"République tchèque";"Charbon";2,96200578009
2020-12;"République tchèque";"Charbon";2,75645229048
2021-01;"République tchèque";"Charbon";3,22124033587
2021-02;"République tchèque";"Charbon";2,60253871359
2021-03;"République tchèque";"Charbon";2,51092136234
2021-04;"République tchèque";"Charbon";2,02839269482
2021-05;"République tchèque";"Charbon";1,57516074637
2021-06;"République tchèque";"Charbon";1,56066561835
2021-07;"République tchèque";"Charbon";2,0309162312
2021-08;"République tchèque";"Charbon";2,04958488218
2021-09;"République tchèque";"Charbon";2,11205820922
2021-10;"République tchèque";"Charbon";2,85518190663
2021-11;"République tchèque";"Charbon";3,14084562377
2021-12;"République tchèque";"Charbon";3,2581028843
2022-01;"République tchèque";"Charbon";3,19471439603
2022-02;"République tchèque";"Charbon";2,53821791854
2022-03;"République tchèque";"Charbon";3,17045922831
2022-04;"République tchèque";"Charbon";2,23027492222
2022-05;"République tchèque";"Charbon";2,03630029142
2022-06;"République tchèque";"Charbon";2,29697617407
2022-07;"République tchèque";"Charbon";2,37752274869
2022-08;"République tchèque";"Charbon";2,52710269226
2022-09;"République tchèque";"Charbon";2,51721632275
2022-10;"République tchèque";"Charbon";2,36468370195
2022-11;"République tchèque";"Charbon";2,87222482733
2022-12;"République tchèque";"Charbon";3,46937459138
2023-01;"République tchèque";"Charbon";2,91649076669
2023-02;"République tchèque";"Charbon";2,64897608049
2023-03;"République tchèque";"Charbon";2,24305094004
2023-04;"République tchèque";"Charbon";2,23675141023
2023-05;"République tchèque";"Charbon";1,40471029726
2023-06;"République tchèque";"Charbon";1,24901043231
2023-07;"République tchèque";"Charbon";1,57718108474
2023-08;"République tchèque";"Charbon";1,85106136035
2023-09;"République tchèque";"Charbon";2,03908854486
2023-10;"République tchèque";"Charbon";2,40368415507
2023-11;"République tchèque";"Charbon";2,54729392969
2023-12;"République tchèque";"Charbon";2,5532283135
2024-01;"République tchèque";"Charbon";2,40400516651
2024-02;"République tchèque";"Charbon";2,12042202218
2024-03;"République tchèque";"Charbon";2,04433560983
2024-04;"République tchèque";"Charbon";1,44558212654
2024-05;"République tchèque";"Charbon";1,37773127857
2024-06;"République tchèque";"Charbon";1,3448836021075
2024-07;"République tchèque";"Charbon";1,4564876364575
2024-08;"République tchèque";"Charbon";1,5494006690575
2024-09;"République tchèque";"Charbon";1,7002702823875
2024-10;"République tchèque";"Charbon";2,1750097070825
2024-11;"République tchèque";"Charbon";2,6557366839075
2024-12;"République tchèque";"Charbon";2,415639927605
2025-01;"République tchèque";"Charbon";2,947171327115
2025-02;"République tchèque";"Charbon";2,7911204704975
2025-03;"République tchèque";"Charbon";2,4801550289
2025-04;"République tchèque";"Charbon";1,73255257901
2025-05;"République tchèque";"Charbon";1,1772756181125
2025-06;"République tchèque";"Charbon";0,7663230822325
2025-07;"République tchèque";"Charbon";1,5282007388425
2025-08;"République tchèque";"Charbon";1,25726853891
2025-09;"République tchèque";"Charbon";1,3429826464825
2025-10;"République tchèque";"Charbon";1,987072697565
2025-11;"République tchèque";"Charbon";2,43233488324
2016-01;"République tchèque";"Nucléaire";
2016-02;"République tchèque";"Nucléaire";
2016-03;"République tchèque";"Nucléaire";
2016-04;"République tchèque";"Nucléaire";
2016-05;"République tchèque";"Nucléaire";
2016-06;"République tchèque";"Nucléaire";
2016-07;"République tchèque";"Nucléaire";
2016-08;"République tchèque";"Nucléaire";
2016-09;"République tchèque";"Nucléaire";
2016-10;"République tchèque";"Nucléaire";
2016-11;"République tchèque";"Nucléaire";
2016-12;"République tchèque";"Nucléaire";
2017-01;"République tchèque";"Nucléaire";
2017-02;"République tchèque";"Nucléaire";
2017-03;"République tchèque";"Nucléaire";
2017-04;"République tchèque";"Nucléaire";
2017-05;"République tchèque";"Nucléaire";
2017-06;"République tchèque";"Nucléaire";
2017-07;"République tchèque";"Nucléaire";
2017-08;"République tchèque";"Nucléaire";
2017-09;"République tchèque";"Nucléaire";
2017-10;"République tchèque";"Nucléaire";
2017-11;"République tchèque";"Nucléaire";
2017-12;"République tchèque";"Nucléaire";
2018-01;"République tchèque";"Nucléaire";
2018-02;"République tchèque";"Nucléaire";
2018-03;"République tchèque";"Nucléaire";
2018-04;"République tchèque";"Nucléaire";
2018-05;"République tchèque";"Nucléaire";
2018-06;"République tchèque";"Nucléaire";
2018-07;"République tchèque";"Nucléaire";
2018-08;"République tchèque";"Nucléaire";
2018-09;"République tchèque";"Nucléaire";
2018-10;"République tchèque";"Nucléaire";
2018-11;"République tchèque";"Nucléaire";
2018-12;"République tchèque";"Nucléaire";
2019-01;"République tchèque";"Nucléaire";
2019-02;"République tchèque";"Nucléaire";
2019-03;"République tchèque";"Nucléaire";
2019-04;"République tchèque";"Nucléaire";
2019-05;"République tchèque";"Nucléaire";
2019-06;"République tchèque";"Nucléaire";
2019-07;"République tchèque";"Nucléaire";
2019-08;"République tchèque";"Nucléaire";
2019-09;"République tchèque";"Nucléaire";
2019-10;"République tchèque";"Nucléaire";
2019-11;"République tchèque";"Nucléaire";
2019-12;"République tchèque";"Nucléaire";
2020-01;"République tchèque";"Nucléaire";
2020-02;"République tchèque";"Nucléaire";
2020-03;"République tchèque";"Nucléaire";
2020-04;"République tchèque";"Nucléaire";
2020-05;"République tchèque";"Nucléaire";
2020-06;"République tchèque";"Nucléaire";
2020-07;"République tchèque";"Nucléaire";
2020-08;"République tchèque";"Nucléaire";
2020-09;"République tchèque";"Nucléaire";
2020-10;"République tchèque";"Nucléaire";
2020-11;"République tchèque";"Nucléaire";
2020-12;"République tchèque";"Nucléaire";
2021-01;"République tchèque";"Nucléaire";
2021-02;"République tchèque";"Nucléaire";
2021-03;"République tchèque";"Nucléaire";
2021-04;"République tchèque";"Nucléaire";
2021-05;"République tchèque";"Nucléaire";
2021-06;"République tchèque";"Nucléaire";
2021-07;"République tchèque";"Nucléaire";
2021-08;"République tchèque";"Nucléaire";
2021-09;"République tchèque";"Nucléaire";
2021-10;"République tchèque";"Nucléaire";
2021-11;"République tchèque";"Nucléaire";
2021-12;"République tchèque";"Nucléaire";
2022-01;"République tchèque";"Nucléaire";
2022-02;"République tchèque";"Nucléaire";
2022-03;"République tchèque";"Nucléaire";
2022-04;"République tchèque";"Nucléaire";
2022-05;"République tchèque";"Nucléaire";
2022-06;"République tchèque";"Nucléaire";
2022-07;"République tchèque";"Nucléaire";
2022-08;"République tchèque";"Nucléaire";
2022-09;"République tchèque";"Nucléaire";
2022-10;"République tchèque";"Nucléaire";
2022-11;"République tchèque";"Nucléaire";
2022-12;"République tchèque";"Nucléaire";
2023-01;"République tchèque";"Nucléaire";
2023-02;"République tchèque";"Nucléaire";
2023-03;"République tchèque";"Nucléaire";
2023-04;"République tchèque";"Nucléaire";
2023-05;"République tchèque";"Nucléaire";
2023-06;"République tchèque";"Nucléaire";
2023-07;"République tchèque";"Nucléaire";
2023-08;"République tchèque";"Nucléaire";
2023-09;"République tchèque";"Nucléaire";
2023-10;"République tchèque";"Nucléaire";
2023-11;"République tchèque";"Nucléaire";
2023-12;"République tchèque";"Nucléaire";
2024-01;"République tchèque";"Nucléaire";
2024-02;"République tchèque";"Nucléaire";
2024-03;"République tchèque";"Nucléaire";
2024-04;"République tchèque";"Nucléaire";
2024-05;"République tchèque";"Nucléaire";
2024-06;"République tchèque";"Nucléaire";
2024-07;"République tchèque";"Nucléaire";
2024-08;"République tchèque";"Nucléaire";
2024-09;"République tchèque";"Nucléaire";
2024-10;"République tchèque";"Nucléaire";
2024-11;"République tchèque";"Nucléaire";
2024-12;"République tchèque";"Nucléaire";
2025-01;"République tchèque";"Nucléaire";
2025-02;"République tchèque";"Nucléaire";
2025-03;"République tchèque";"Nucléaire";
2025-04;"République tchèque";"Nucléaire";
2025-05;"République tchèque";"Nucléaire";
2025-06;"République tchèque";"Nucléaire";
2025-07;"République tchèque";"Nucléaire";
2025-08;"République tchèque";"Nucléaire";
2025-09;"République tchèque";"Nucléaire";
2025-10;"République tchèque";"Nucléaire";
2025-11;"République tchèque";"Nucléaire";
2016-01;"République tchèque";"Emissions";3,91899831153
2016-02;"République tchèque";"Emissions";3,45803187438
2016-03;"République tchèque";"Emissions";3,66841925162
2016-04;"République tchèque";"Emissions";3,051103898
2016-05;"République tchèque";"Emissions";2,90961249953
2016-06;"République tchèque";"Emissions";2,90342736226
2016-07;"République tchèque";"Emissions";2,88591077311
2016-08;"République tchèque";"Emissions";2,89260277332
2016-09;"République tchèque";"Emissions";3,25986070631
2016-10;"République tchèque";"Emissions";3,71657375356
2016-11;"République tchèque";"Emissions";3,82499285534
2016-12;"République tchèque";"Emissions";3,90040770812
2017-01;"République tchèque";"Emissions";4,29358760931
2017-02;"République tchèque";"Emissions";3,7258229598
2017-03;"République tchèque";"Emissions";3,71102686005
2017-04;"République tchèque";"Emissions";3,53669447325
2017-05;"République tchèque";"Emissions";2,89678029388
2017-06;"République tchèque";"Emissions";2,50894241246
2017-07;"République tchèque";"Emissions";2,35187900381
2017-08;"République tchèque";"Emissions";2,74613267551
2017-09;"République tchèque";"Emissions";3,24218271687
2017-10;"République tchèque";"Emissions";3,46579546186
2017-11;"République tchèque";"Emissions";3,68438960386
2017-12;"République tchèque";"Emissions";3,42856049306
2018-01;"République tchèque";"Emissions";3,51186656814
2018-02;"République tchèque";"Emissions";3,39454836167
2018-03;"République tchèque";"Emissions";3,94281156031
2018-04;"République tchèque";"Emissions";2,73523317295
2018-05;"République tchèque";"Emissions";2,84902467386
2018-06;"République tchèque";"Emissions";2,76323786299
2018-07;"République tchèque";"Emissions";3,05668166135
2018-08;"République tchèque";"Emissions";2,97585334649
2018-09;"République tchèque";"Emissions";3,10122954628
2018-10;"République tchèque";"Emissions";3,50582462996
2018-11;"République tchèque";"Emissions";3,72148345616
2018-12;"République tchèque";"Emissions";3,74804915675
2019-01;"République tchèque";"Emissions";3,95912329088
2019-02;"République tchèque";"Emissions";3,46792230745
2019-03;"République tchèque";"Emissions";3,37228750296
2019-04;"République tchèque";"Emissions";2,98436145805
2019-05;"République tchèque";"Emissions";2,75298179657
2019-06;"République tchèque";"Emissions";2,2877012848
2019-07;"République tchèque";"Emissions";2,31897985636
2019-08;"République tchèque";"Emissions";2,74456695145
2019-09;"République tchèque";"Emissions";2,99872297702
2019-10;"République tchèque";"Emissions";3,27785732709
2019-11;"République tchèque";"Emissions";3,29813725135
2019-12;"République tchèque";"Emissions";3,44271977601
2020-01;"République tchèque";"Emissions";3,71552638984
2020-02;"République tchèque";"Emissions";3,08845772511
2020-03;"République tchèque";"Emissions";2,97581069341
2020-04;"République tchèque";"Emissions";2,17946125893
2020-05;"République tchèque";"Emissions";1,89441917904
2020-06;"République tchèque";"Emissions";2,08525138792
2020-07;"République tchèque";"Emissions";1,90803293678
2020-08;"République tchèque";"Emissions";2,24124149959
2020-09;"République tchèque";"Emissions";2,37251126913
2020-10;"République tchèque";"Emissions";2,80684166711
2020-11;"République tchèque";"Emissions";3,46430154121
2020-12;"République tchèque";"Emissions";3,27926080649
2021-01;"République tchèque";"Emissions";3,69739583455
2021-02;"République tchèque";"Emissions";3,03396774096
2021-03;"République tchèque";"Emissions";3,01553200511
2021-04;"République tchèque";"Emissions";2,51669916506
2021-05;"République tchèque";"Emissions";1,87133799234
2021-06;"République tchèque";"Emissions";1,95032503387
2021-07;"République tchèque";"Emissions";2,40470321876
2021-08;"République tchèque";"Emissions";2,33397464558
2021-09;"République tchèque";"Emissions";2,40523458289
2021-10;"République tchèque";"Emissions";3,18822705126
2021-11;"République tchèque";"Emissions";3,58318050462
2021-12;"République tchèque";"Emissions";3,70636805006
2022-01;"République tchèque";"Emissions";3,50770285006
2022-02;"République tchèque";"Emissions";2,76658510275
2022-03;"République tchèque";"Emissions";3,47181084883
2022-04;"République tchèque";"Emissions";2,39635892774
2022-05;"République tchèque";"Emissions";2,2417038752
2022-06;"République tchèque";"Emissions";2,52527369258
2022-07;"République tchèque";"Emissions";2,53387394799
2022-08;"République tchèque";"Emissions";2,73433639137
2022-09;"République tchèque";"Emissions";2,71207284531
2022-10;"République tchèque";"Emissions";2,58719393111
2022-11;"République tchèque";"Emissions";3,09048864341
2022-12;"République tchèque";"Emissions";3,7470196897
2023-01;"République tchèque";"Emissions";3,13514791107
2023-02;"République tchèque";"Emissions";2,89323567749
